0.246321997	0.756448995
0.238544511	0.68154652
0.174799305	0.974794608
0.731460551	0.092748746
0.040775873	0.726045055
0.590082078	0.028819716
0.925286587	0.932288878
0.507879077	0.915751138
0.249078939	0.36776409
0.505199627	0.149269731
0.963215274	0.645493044
0.021074345	0.408182431
0.435893703	0.102907889
0.285969719	0.877371515
0.463153741	0.592527784
0.018264857	0.628902805
0.89208566	0.651312149
0.429696802	0.781684822
0.872656744	0.490037007
0.891270424	0.262120382
0.083349144	0.175614757
0.609015368	0.947298844
0.79683219	0.03097294
0.851202498	0.230994008
0.685308438	0.464063214
0.526068387	0.624708017
0.213785716	0.966348481
0.632011606	0.703970664
0.059079336	0.569633161
0.893515398	0.43251074
0.04190735	0.878877488
0.373706157	0.876096804
0.576790676	0.315398711
0.439092833	0.459363579
0.616864938	0.424698117
0.89947391	0.59169796
0.48422384	0.528719164
0.938786517	0.316058705
0.017076998	0.962879071
0.13920335	0.813667168
0.554997771	0.715133398
0.322436191	0.287681283
0.110366582	0.112391361
0.46643964	0.68331519
0.068069207	0.351918234
0.281137389	0.621997853
0.154706623	0.378896437
0.975904325	0.297337445
0.283969531	0.496748575
0.209485905	0.375216676
0.382704039	0.139368312
0.329086706	0.49192367
0.822807676	0.824971281
0.76225491	0.848179576
0.478244282	0.576233613
0.753648323	0.248170404
0.845836354	0.530814305
0.313657348	0.893177926
0.276063871	0.154659396
0.072903253	0.713534203
0.878469756	0.083785654
0.198889	0.420630913
0.226516107	0.558140786
0.180468736	0.258286566
0.830331812	0.736489425
0.970862589	0.346936148
0.155425935	0.319999475
0.966391161	0.272133839
0.40125882	0.51398562
0.27448415	0.129749215
0.442770091	0.975110993
0.298351307	0.237394495
0.294640699	0.794711679
0.404603468	0.855518275
0.089479985	0.47490637
0.781067299	0.320282064
0.766093639	0.169825309
0.187106164	0.229240586
0.803510089	0.647106288
0.326566323	0.428737711
0.635753222	0.835993306
0.102244578	0.256151925
0.353631566	0.310119236
0.320064032	0.091841449
0.675298084	0.179028267
0.760657596	0.608288656
0.950470276	0.782326127
0.669175586	0.136037636
0.729546683	0.659619711
0.090625451	0.060752873
0.712208649	0.551331913
0.725436833	0.266267384
0.35860896	0.919447609
0.217187272	0.103148063
0.659290037	0.240157473
0.14603361	0.579896611
0.607859263	0.847901221
0.543343209	0.941440788
0.549445276	0.042901523
0.709741411	0.050584184
